Chromosome,Position,target
chr19,38304675.0,C19orf33
chr19,38304270.0,C19orf33
chr19,10863189.0,C19orf38
chr19,10869256.0,C19orf38
chr19,16513066.0,C19orf44
chr19,16501516.0,C19orf44
chr19,40336173.0,C19orf47
chr19,40333872.0,C19orf47
chr19,50798185.0,C19orf48
chr19,50798355.0,C19orf48
chr19,13774660.0,C19orf53
chr19,13774659.0,C19orf53
chr19,40743978.0,C19orf54
chr19,40744614.0,C19orf54
chr19,13889845.0,C19orf57
chr19,13895410.0,C19orf57
chr19,14083237.0,C19orf67
chr19,14085378.0,C19orf67
chr19,3543302.0,C19orf71
chr19,3543657.0,C19orf71
chr19,49118631.0,C19orf73
chr19,49118893.0,C19orf73
chr19,50658037.0,C19orf81
chr19,50657983.0,C19orf81
chr19,51390504.0,C19orf84
chr19,51390510.0,C19orf84
chr2,68047185.0,C1D
chr2,68047198.0,C1D
chr7,7238754.0,C1GALT1
chr7,7234368.0,C1GALT1
chrX,120626273.0,C1GALT1C1
chrX,120626823.0,C1GALT1C1
chr2,43675792.0,C1GALT1C1L
chr2,43676194.0,C1GALT1C1L
chr1,22639245.0,C1QA
chr1,22638870.0,C1QA
chr1,22661146.0,C1QB
chr1,22661260.0,C1QB
chr17,5433687.0,C1QBP
chr17,5433410.0,C1QBP
chr1,22647568.0,C1QC
chr1,22647460.0,C1QC
chr17,44967578.0,C1QL1
chr17,44967623.0,C1QL1
chr2,119156931.0,C1QL2
chr2,119157757.0,C1QL2
chr10,16520634.0,C1QL3
chr10,16520655.0,C1QL3
chr12,49336097.0,C1QL4
chr12,49336085.0,C1QL4
chr17,79047988.0,C1QTNF1
chr17,79047738.0,C1QTNF1
chr1,1246659.0,C1QTNF12
chr1,1244220.0,C1QTNF12
chr5,160349767.0,C1QTNF2
chr5,160349576.0,C1QTNF2
chr5,34033335.0,C1QTNF3
chr5,34033389.0,C1QTNF3
chr11,47590175.0,C1QTNF4
chr11,47590523.0,C1QTNF4
chr11,119339750.0,C1QTNF5
chr11,119339581.0,C1QTNF5
chr22,37185217.0,C1QTNF6
chr22,37185250.0,C1QTNF6
chr4,15442440.0,C1QTNF7
chr4,15442466.0,C1QTNF7
chr4,15428284.0,C1QTNF7-AS1
chr4,15428282.0,C1QTNF7-AS1
chr16,1093852.0,C1QTNF8
chr16,1093867.0,C1QTNF8
chr13,24321471.0,C1QTNF9
chr13,24318834.0,C1QTNF9
chr13,23894186.0,C1QTNF9B
chr13,23894194.0,C1QTNF9B
chr12,7091521.0,C1R
chr12,7089473.0,C1R
chr12,7101911.0,C1RL
chr12,7101937.0,C1RL
chr12,7070325.0,C1S
chr12,7062671.0,C1S
chr1,244388982.0,C1orf100
chr1,244378618.0,C1orf100
chr1,172468511.0,C1orf105
chr1,172445113.0,C1orf105
chr1,37689726.0,C1orf109
chr1,37689815.0,C1orf109
chr1,169827829.0,C1orf112
chr1,169837055.0,C1orf112
chr1,220696719.0,C1orf115
chr1,220696702.0,C1orf115
chr1,207022795.0,C1orf116
chr1,207022766.0,C1orf116
chr1,37808428.0,C1orf122
chr1,37808670.0,C1orf122
chr1,10955023.0,C1orf127
chr1,10958725.0,C1orf127
chr1,231225488.0,C1orf131
chr1,231239075.0,C1orf131
chr1,67103286.0,C1orf141
chr1,67095247.0,C1orf141
chr1,92244795.0,C1orf146
chr1,92244846.0,C1orf146
chr1,12760884.0,C1orf158
chr1,12760817.0,C1orf158
chr1,1085934.0,C1orf159
chr1,1087542.0,C1orf159
chr1,111477696.0,C1orf162
chr1,111477764.0,C1orf162
chr1,11768264.0,C1orf167
chr1,11769120.0,C1orf167
chr1,3890689.0,C1orf174
chr1,3890817.0,C1orf174
chr1,51118794.0,C1orf185
chr1,51118795.0,C1orf185
chr1,154200492.0,C1orf189
chr1,154200490.0,C1orf189
chr1,109107980.0,C1orf194
chr1,109106604.0,C1orf194
chr1,15168652.0,C1orf195
chr1,15168644.0,C1orf195
chr1,230843529.0,C1orf198
chr1,230868510.0,C1orf198
chr1,184619526.0,C1orf21
chr1,184477533.0,C1orf21
chr1,43282944.0,C1orf210
chr1,43282866.0,C1orf210
chr1,35716255.0,C1orf216
chr1,35716161.0,C1orf216
chr1,162383651.0,C1orf226
chr1,162383323.0,C1orf226
chr1,247112088.0,C1orf229
chr1,247111694.0,C1orf229
chr1,26166083.0,C1orf232
chr1,26168455.0,C1orf232
chr1,228102893.0,C1orf35
chr1,228103183.0,C1orf35
chr1,154214531.0,C1orf43
chr1,154214478.0,C1orf43
chr1,42774779.0,C1orf50
chr1,42773601.0,C1orf50
chr1,85259550.0,C1orf52
chr1,85259490.0,C1orf52
chr1,197902789.0,C1orf53
chr1,197902786.0,C1orf53
chr1,150274173.0,C1orf54
chr1,150274172.0,C1orf54
chr1,151048234.0,C1orf56
chr1,151048123.0,C1orf56
chr1,156407862.0,C1orf61
chr1,156414693.0,C1orf61
chr1,152719936.0,C1orf68
chr1,152719992.0,C1orf68
chr1,209783213.0,C1orf74
chr1,209783285.0,C1orf74
chr1,60072610.0,C1orf87
chr1,60033568.0,C1orf87
chr1,34208221.0,C1orf94
chr1,34197694.0,C1orf94
chr6,31944733.0,C2
chr6,31944842.0,C2
chr20,2815293.0,C20orf141
chr20,2815291.0,C20orf141
chr20,33663669.0,C20orf144
chr20,33663828.0,C20orf144
chr20,35528854.0,C20orf173
chr20,35529223.0,C20orf173
chr20,3270529.0,C20orf194
chr20,3322218.0,C20orf194
chr20,1207059.0,C20orf202
chr20,1207061.0,C20orf202
chr20,32650868.0,C20orf203
chr20,32650749.0,C20orf203
chr20,64038199.0,C20orf204
chr20,64037990.0,C20orf204
chr20,3755536.0,C20orf27
chr20,3755482.0,C20orf27
chr20,58160764.0,C20orf85
chr20,58155560.0,C20orf85
chr20,277119.0,C20orf96
chr20,279262.0,C20orf96
chr21,46314902.0,C21orf58
chr21,46314775.0,C21orf58
chr21,32612137.0,C21orf59-TCP10L
chr21,32612231.0,C21orf59-TCP10L
chr21,32794202.0,C21orf62
chr21,32794326.0,C21orf62
chr21,32771247.0,C21orf62-AS1
chr21,32771247.0,C21orf62-AS1
chr21,17796692.0,C21orf91
chr21,17795220.0,C21orf91
chr22,23764394.0,C22orf15
chr22,23764136.0,C22orf15
chr22,37944455.0,C22orf23
chr22,37947339.0,C22orf23
chr22,31937943.0,C22orf24
chr22,31937928.0,C22orf24
chr22,29058952.0,C22orf31
chr22,29060611.0,C22orf31
chr22,49624639.0,C22orf34
chr22,49624612.0,C22orf34
chr22,19447448.0,C22orf39
chr22,19447510.0,C22orf39
chr22,32151020.0,C22orf42
chr22,32159128.0,C22orf42
chr22,41688786.0,C22orf46
chr22,41688786.0,C22orf46
chr21,41953589.0,C2CD2
chr21,41907064.0,C2CD2
chr11,119107816.0,C2CD2L
chr11,119110669.0,C2CD2L
chr11,74085781.0,C2CD3
chr11,74085818.0,C2CD3
chr15,62068405.0,C2CD4A
chr15,62068535.0,C2CD4A
chr15,62164090.0,C2CD4B
chr15,62164004.0,C2CD4B
chr19,407268.0,C2CD4C
chr19,407192.0,C2CD4C
chr1,151838675.0,C2CD4D
chr1,151838910.0,C2CD4D
chr12,22535278.0,C2CD5
chr12,22544073.0,C2CD5
chr2,201492837.0,C2CD6
chr2,201604656.0,C2CD6
chr2,99150629.0,C2orf15
chr2,99150630.0,C2orf15
chr2,27580059.0,C2orf16
chr2,27577341.0,C2orf16
chr2,131795405.0,C2orf27A
chr2,131766961.0,C2orf27A
chr14,19229354.0,C2orf27A
chr22,10863871.0,C2orf27A
chr22,15893286.0,C2orf27A
chr2,131766768.0,C2orf27A
chr2,131795598.0,C2orf27A
chr1,870126.0,C2orf27B
chr14,18584068.0,C2orf27B
chr22,15511125.0,C2orf27B
chr2,131801750.0,C2orf27B
chr1,870032.0,C2orf27B
chr14,18583974.0,C2orf27B
chr22,15511031.0,C2orf27B
chr2,131801844.0,C2orf27B
chr2,70181883.0,C2orf42
chr2,70179610.0,C2orf42
chr2,105343172.0,C2orf49
chr2,105342982.0,C2orf49
chr2,11133538.0,C2orf50
chr2,11133554.0,C2orf50
chr2,196809268.0,C2orf66
chr2,196809290.0,C2orf66
chr2,85609486.0,C2orf68
chr2,85609476.0,C2orf68
chr2,199911624.0,C2orf69
chr2,199911533.0,C2orf69
chr2,231046949.0,C2orf72
chr2,231037719.0,C2orf72
chr2,54360300.0,C2orf73
chr2,54359058.0,C2orf73
chr2,61162578.0,C2orf74
chr2,61163119.0,C2orf74
chr2,119339928.0,C2orf76
chr2,119339915.0,C2orf76
chr2,73815746.0,C2orf78
chr2,73813797.0,C2orf78
chr2,208183019.0,C2orf80
chr2,208171020.0,C2orf80
chr2,74415182.0,C2orf81
chr2,74415745.0,C2orf81
chr2,227633020.0,C2orf83
chr2,227633007.0,C2orf83
chr2,190199979.0,C2orf88
chr2,190199959.0,C2orf88
chr2,41953968.0,C2orf91
chr2,41953968.0,C2orf91
chr2,97688931.0,C2orf92
chr2,97699064.0,C2orf92
chr19,6694514.0,C3
chr19,6686253.0,C3
chr12,8059261.0,C3AR1
chr12,8059131.0,C3AR1
chr3,62331392.0,C3orf14
chr3,62331373.0,C3orf14
chr3,50565518.0,C3orf18
chr3,50565494.0,C3orf18
chr3,14683190.0,C3orf20
chr3,14704466.0,C3orf20
chr3,126552065.0,C3orf22
chr3,126552027.0,C3orf22
chr3,155767624.0,C3orf33
chr3,155767652.0,C3orf33
chr3,37435066.0,C3orf35
chr3,37435012.0,C3orf35
chr3,88156255.0,C3orf38
chr3,88153307.0,C3orf38
chr3,63827692.0,C3orf49
chr3,63827677.0,C3orf49
chr3,112086499.0,C3orf52
chr3,112086525.0,C3orf52
chr3,127197034.0,C3orf56
chr3,127197158.0,C3orf56
chr3,49276588.0,C3orf62
chr3,49271296.0,C3orf62
chr3,58863802.0,C3orf67
chr3,58863603.0,C3orf67
chr3,185083527.0,C3orf70
chr3,185083387.0,C3orf70
chr3,153484386.0,C3orf79
chr3,153484327.0,C3orf79
chr3,160226218.0,C3orf80
chr3,160225804.0,C3orf80
chr3,49190141.0,C3orf84
chr3,49177952.0,C3orf84
chr3,109149807.0,C3orf85
chr3,109148375.0,C3orf85
chr3,44421754.0,C3orf86
chr3,44421656.0,C3orf86
chr6,31996534.0,C4A
chr6,31996553.0,C4A
chr6,31992049.0,C4B
chr6,32024787.0,C4B
chr6,31993958.0,C4B
chr6,32026696.0,C4B
chr1,207134444.0,C4BPA
chr1,207143964.0,C4BPA
chr1,207091781.0,C4BPB
chr1,207091743.0,C4BPB
chr6,32028508.0,C4B_2
chr6,32028838.0,C4B_2
chr4,99539287.0,C4orf17
chr4,99513107.0,C4orf17
chr4,37590265.0,C4orf19
chr4,37590288.0,C4orf19
chr4,119300542.0,C4orf3
chr4,119300481.0,C4orf3
chr4,129109320.0,C4orf33
chr4,129109343.0,C4orf33
chr4,86891510.0,C4orf36
chr4,86888144.0,C4orf36
chr4,158973254.0,C4orf45
chr4,159035086.0,C4orf45
chr4,158669612.0,C4orf46
chr4,158669654.0,C4orf46
chr4,185440570.0,C4orf47
chr4,185436150.0,C4orf47
chr4,2042773.0,C4orf48
chr4,2042753.0,C4orf48
chr4,5973719.0,C4orf50
chr4,6018177.0,C4orf50
chr4,145680340.0,C4orf51
chr4,145680311.0,C4orf51
chr4,99651427.0,C4orf54
chr4,99651429.0,C4orf54
chr9,120976740.0,C5
chr9,121017397.0,C5
chr19,47320359.0,C5AR1
chr19,47320213.0,C5AR1
chr19,47341362.0,C5AR2
chr19,47341021.0,C5AR2
chr5,133959701.0,C5orf15
chr5,133956916.0,C5orf15
chr5,31538297.0,C5orf22
chr5,31535832.0,C5orf22
chr5,134855208.0,C5orf24
chr5,134855304.0,C5orf24
chr5,103276057.0,C5orf30
chr5,103276076.0,C5orf30
chr5,43509210.0,C5orf34
chr5,43494556.0,C5orf34
chr5,2752699.0,C5orf38
chr5,2752704.0,C5orf38
chr5,147901744.0,C5orf46
chr5,147906469.0,C5orf46
chr5,173989553.0,C5orf47
chr5,173989429.0,C5orf47
chr5,7850893.0,C5orf49
chr5,7850933.0,C5orf49
chr5,41904380.0,C5orf51
chr5,41917064.0,C5orf51
chr5,157679976.0,C5orf52
chr5,157679987.0,C5orf52
chr5,170235004.0,C5orf58
chr5,170235040.0,C5orf58
chr5,179643201.0,C5orf60
chr5,179644951.0,C5orf60
chr5,127058893.0,C5orf63
chr5,127052649.0,C5orf63
chr5,135033131.0,C5orf66
chr5,135033177.0,C5orf66
chr5,41172349.0,C6
chr5,41199843.0,C6
chr6,165302157.0,C6orf118
chr6,165302172.0,C6orf118
chr6,169702635.0,C6orf120
chr6,169702621.0,C6orf120
chr6,42128712.0,C6orf132
chr6,42142343.0,C6orf132
chr6,30651029.0,C6orf136
chr6,30651383.0,C6orf136
chr6,49550934.0,C6orf141
chr6,49550841.0,C6orf141
chr6,31111812.0,C6orf15
chr6,31112063.0,C6orf15
chr6,87356469.0,C6orf163
chr6,87365169.0,C6orf163
chr6,4099199.0,C6orf201
chr6,4099124.0,C6orf201
chr6,44000421.0,C6orf223
chr6,44000442.0,C6orf223
chr6,42890642.0,C6orf226
chr6,42890672.0,C6orf226
chr6,31659774.0,C6orf47
chr6,31659832.0,C6orf47
chr6,10671520.0,C6orf52
chr6,10671514.0,C6orf52
chr6,127578710.0,C6orf58
chr6,127577469.0,C6orf58
chr6,24708861.0,C6orf62
chr6,24706149.0,C6orf62
chr6,36902244.0,C6orf89
chr6,36923376.0,C6orf89
chr5,40934324.0,C7
chr5,40964836.0,C7
chr7,42909754.0,C7orf25
chr7,42910581.0,C7orf25
chr7,6594581.0,C7orf26
chr7,6591822.0,C7orf26
chr7,25155104.0,C7orf31
chr7,25155149.0,C7orf31
chr7,148591126.0,C7orf33
chr7,148614169.0,C7orf33
chr7,1000522.0,C7orf50
chr7,1127283.0,C7orf50
chr7,48052793.0,C7orf57
chr7,48036352.0,C7orf57
chr7,100463501.0,C7orf61
chr7,100456932.0,C7orf61
chr7,47659052.0,C7orf65
chr7,47659066.0,C7orf65
chr7,108884443.0,C7orf66
chr7,108884175.0,C7orf66
chr7,47795167.0,C7orf69
chr1,74860430.0,C7orf69
chr17,53668432.0,C7orf69
chr7,47795167.0,C7orf69
chr1,74860430.0,C7orf69
chr17,53668432.0,C7orf69
chr7,124777532.0,C7orf77
chr7,124790610.0,C7orf77
chr1,56876091.0,C8A
chr1,56881452.0,C8A
chr1,56940921.0,C8B
chr1,56945897.0,C8B
chr9,136946147.0,C8G
chr9,136946488.0,C8G
chr8,145052734.0,C8orf33
chr8,145052641.0,C8orf33
chr8,68331342.0,C8orf34
chr8,68640405.0,C8orf34
chr8,95259878.0,C8orf37
chr8,95259852.0,C8orf37
chr8,66667174.0,C8orf44
chr8,66667174.0,C8orf44
chr8,13567179.0,C8orf48
chr8,13567319.0,C8orf48
chr8,11762066.0,C8orf49
chr8,11761633.0,C8orf49
chr8,22601760.0,C8orf58
chr8,22601246.0,C8orf58
chr8,10674708.0,C8orf74
chr8,10697644.0,C8orf74
chr8,123231734.0,C8orf76
chr8,123237834.0,C8orf76
chr8,144528788.0,C8orf82
chr8,144528786.0,C8orf82
chr8,38528387.0,C8orf86
chr8,38516483.0,C8orf86
chr8,90971078.0,C8orf88
chr8,90980357.0,C8orf88
chr8,73256999.0,C8orf89
chr8,73241597.0,C8orf89
chr5,39308318.0,C9
chr5,39341258.0,C9
chr9,135498589.0,C9orf116
chr9,135498636.0,C9orf116
chr9,93335487.0,C9orf129
chr9,93335495.0,C9orf129
chr9,35044886.0,C9orf131
chr9,35043172.0,C9orf131
chr9,69886885.0,C9orf135
chr9,69905973.0,C9orf135
chr9,69820879.0,C9orf135-DT
chr9,69820812.0,C9orf135-DT
chr9,137034965.0,C9orf139
chr9,137035002.0,C9orf139
chr9,112486485.0,C9orf147
chr9,112486511.0,C9orf147
chr9,110201256.0,C9orf152
chr9,110201386.0,C9orf152
chr9,86227904.0,C9orf153
chr9,86227905.0,C9orf153
chr9,128160468.0,C9orf16
chr9,128163577.0,C9orf16
chr9,136484887.0,C9orf163
chr9,136484870.0,C9orf163
chr9,34381054.0,C9orf24
chr9,34380965.0,C9orf24
chr9,74948099.0,C9orf40
chr9,74948146.0,C9orf40
chr9,113413790.0,C9orf43
chr9,113413770.0,C9orf43
chr9,88991858.0,C9orf47
chr9,88991916.0,C9orf47
chr9,129620561.0,C9orf50
chr9,129620509.0,C9orf50
chr9,72059281.0,C9orf57
chr9,72056099.0,C9orf57
chr9,135343460.0,C9orf62
chr9,135344129.0,C9orf62
chr9,83956301.0,C9orf64
chr9,83955435.0,C9orf64
chr9,27561610.0,C9orf72
chr9,27566737.0,C9orf72
chr9,129830900.0,C9orf78
chr9,129830939.0,C9orf78
chr9,71971577.0,C9orf85
chr9,71971570.0,C9orf85
chr9,16215800.0,C9orf92
chr9,16215799.0,C9orf92
chr8,85336957.0,CA1
chr8,85329780.0,CA1
chr17,51747806.0,CA10
chr17,51931011.0,CA10
chr19,48644447.0,CA11
chr19,48640177.0,CA11
chr15,63327203.0,CA12
chr15,63345570.0,CA12
chr8,85245836.0,CA13
chr8,85266653.0,CA13
chr1,150263158.0,CA14
chr1,150262540.0,CA14
chr8,85474345.0,CA2
chr8,85473720.0,CA2
chr8,85439826.0,CA3
chr8,85446245.0,CA3
chr8,85464414.0,CA3-AS1
chr8,85464371.0,CA3-AS1
chr17,60156678.0,CA4
chr17,60155322.0,CA4
chr16,87926767.0,CA5A
chr16,87888186.0,CA5A
chrX,15776821.0,CA5B
chrX,15776761.0,CA5B
chr1,8959005.0,CA6
chr1,8958991.0,CA6
chr16,66850663.0,CA7
chr16,66853481.0,CA7
chr8,60279781.0,CA8
chr8,60222702.0,CA8
chr9,35676171.0,CA9
chr9,35677841.0,CA9
chr9,26842436.0,CAAP1
chr9,26842367.0,CAAP1
chr2,230791015.0,CAB39
chr2,230818612.0,CAB39
chr13,49350892.0,CAB39L
chr13,49344224.0,CAB39L
chr10,61690586.0,CABCOCO1
chr10,61760911.0,CABCOCO1
chr22,24059960.0,CABIN1
chr22,24091738.0,CABIN1
chr18,23135757.0,CABLES1
chr18,23136214.0,CABLES1
chr20,62394234.0,CABLES2
chr20,62396552.0,CABLES2
chr12,120661146.0,CABP1
chr12,120660829.0,CABP1
chr11,67522544.0,CABP2
chr11,67520063.0,CABP2
chr11,67456321.0,CABP4
chr11,67458392.0,CABP4
chr19,48039220.0,CABP5
chr19,48030568.0,CABP5
chr22,29720453.0,CABP7
chr22,29720509.0,CABP7
chr4,70335908.0,CABS1
chr4,70335907.0,CABS1
chr18,24156874.0,CABYR
chr18,24143161.0,CABYR
chr9,133465433.0,CACFD1
chr9,133468394.0,CACFD1
chr1,64632649.0,CACHD1
chr1,64664603.0,CACHD1
chr19,13262773.0,CACNA1A
chr19,13332918.0,CACNA1A
chr1,145454038.0,CACNA1B
chr9,137882830.0,CACNA1B
chr9,137971435.0,CACNA1B
chr12,2582822.0,CACNA1C
chr12,2449081.0,CACNA1C
chr3,53732077.0,CACNA1D
chr3,53722374.0,CACNA1D
chr1,181758037.0,CACNA1E
chr1,181577830.0,CACNA1E
chrX,49230867.0,CACNA1F
chrX,49226015.0,CACNA1F
chr17,50568930.0,CACNA1G
chr17,50572773.0,CACNA1G
chr16,1200287.0,CACNA1H
chr16,1213920.0,CACNA1H
chr22,39646716.0,CACNA1I
chr22,39649739.0,CACNA1I
chr1,201061450.0,CACNA1S
chr1,201093931.0,CACNA1S
chr7,82443386.0,CACNA2D1
chr7,82170578.0,CACNA2D1
chr3,50375682.0,CACNA2D2
chr3,50381009.0,CACNA2D2
chr3,54764286.0,CACNA2D3
chr3,54122785.0,CACNA2D3
chr12,1885977.0,CACNA2D4
chr12,1909901.0,CACNA2D4
chr17,39184096.0,CACNB1
chr17,39186849.0,CACNB1
chr10,18498391.0,CACNB2
chr10,18261309.0,CACNB2
chr12,48825705.0,CACNB3
chr12,48823681.0,CACNB3
chr2,151870543.0,CACNB4
chr2,151869201.0,CACNB4
chr17,67054040.0,CACNG1
chr17,67044730.0,CACNG1
chr22,36702527.0,CACNG2
chr22,36702475.0,CACNG2
chr16,24361388.0,CACNG3
chr16,24256841.0,CACNG3
chr17,66965094.0,CACNG4
chr17,66965044.0,CACNG4
chr17,66879054.0,CACNG5
chr17,66877516.0,CACNG5
chr19,53993055.0,CACNG6
chr19,53999708.0,CACNG6
chr19,53912967.0,CACNG7
chr19,53941511.0,CACNG7
chr19,53978217.0,CACNG8
chr19,53978205.0,CACNG8
chr19,3619125.0,CACTIN
chr19,3620743.0,CACTIN
chr19,3606378.0,CACTIN-AS1
chr19,3606683.0,CACTIN-AS1
chr10,118754487.0,CACUL1
chr10,118754697.0,CACUL1
chr1,175006754.0,CACYBP
chr1,175008618.0,CACYBP
chr2,27225040.0,CAD
chr2,27232131.0,CAD
chr11,115240388.0,CADM1
chr11,115231456.0,CADM1
chr3,85912435.0,CADM2
chr3,85886217.0,CADM2
chr1,159191957.0,CADM3
chr1,159191959.0,CADM3
chr19,43626217.0,CADM4
chr19,43625217.0,CADM4
chr3,62492429.0,CADPS
chr3,62753529.0,CADPS
chr7,122491346.0,CADPS2
chr7,122621514.0,CADPS2
chr6,7378724.0,CAGE1
chr6,7365486.0,CAGE1
chr6,163414536.0,CAHM
chr6,163414720.0,CAHM
chr8,90069019.0,CALB1
chr8,90069036.0,CALB1
chr16,71384809.0,CALB2
chr16,71383982.0,CALB2
chr11,14968943.0,CALCA
chr11,14970042.0,CALCA
chr11,15074767.0,CALCB
chr11,15074751.0,CALCB
chr12,53724725.0,CALCOCO1
chr12,53722034.0,CALCOCO1
chr17,48851621.0,CALCOCO2
chr17,48848094.0,CALCOCO2
chr7,93460857.0,CALCR
chr7,93436041.0,CALCR
chr2,187380777.0,CALCRL
chr2,187360662.0,CALCRL
chr7,134928757.0,CALD1
chr7,134933359.0,CALD1
chr10,103458400.0,CALHM1
chr10,103458558.0,CALHM1
chr10,103449432.0,CALHM2
chr10,103447500.0,CALHM2
chr10,103473600.0,CALHM3
chr10,103478917.0,CALHM3
chr6,116554287.0,CALHM4
chr6,116557920.0,CALHM4
chr6,116515662.0,CALHM5
chr6,116515835.0,CALHM5
chr6,116462029.0,CALHM6
chr6,116462340.0,CALHM6
chr14,90404503.0,CALM1
chr14,90403957.0,CALM1
chr2,47161816.0,CALM2
chr2,47162289.0,CALM2
chr19,46608316.0,CALM3
chr19,46608556.0,CALM3
chr10,5525266.0,CALML3
chr10,5525494.0,CALML3
chr15,68199539.0,CALML4
chr15,68197452.0,CALML4
chr10,5499151.0,CALML5
chr10,5499313.0,CALML5
chr1,1916984.0,CALML6
chr1,1916469.0,CALML6
chr7,71787863.0,CALN1
chr7,71787798.0,CALN1
chr19,12939141.0,CALR
chr19,12940580.0,CALR
chr19,16483987.0,CALR3
chr19,16482677.0,CALR3
chr7,128758966.0,CALU
chr7,128758920.0,CALU
chr10,133326021.0,CALY
chr10,133326085.0,CALY
chr3,9761643.0,CAMK1
chr3,9757821.0,CAMK1
chr10,12814312.0,CAMK1D
chr10,12349895.0,CAMK1D
chr1,209607922.0,CAMK1G
chr1,209611499.0,CAMK1G
chr5,150250307.0,CAMK2A
chr5,150256789.0,CAMK2A
chr7,44254565.0,CAMK2B
chr7,44258913.0,CAMK2B
chr4,113457416.0,CAMK2D
chr4,113515105.0,CAMK2D
chr10,73842539.0,CAMK2G
chr10,73847243.0,CAMK2G
chr1,20485383.0,CAMK2N1
chr1,20485226.0,CAMK2N1
chr3,184260162.0,CAMK2N2
chr3,184260155.0,CAMK2N2
chr5,111449202.0,CAMK4
chr5,111449204.0,CAMK4
chr17,3884392.0,CAMKK1
chr17,3885514.0,CAMKK1
chr12,121255796.0,CAMKK2
chr12,121253441.0,CAMKK2
chr2,44715297.0,CAMKMT
chr2,44706302.0,CAMKMT
chr3,49861857.0,CAMKV
chr3,49861517.0,CAMKV
chr5,134741288.0,CAMLG
chr5,134741290.0,CAMLG
chr3,48223620.0,CAMP
chr3,48223597.0,CAMP
chr9,135881654.0,CAMSAP1
chr9,135883077.0,CAMSAP1
chr1,200848097.0,CAMSAP2
chr1,200848732.0,CAMSAP2
chr19,7596046.0,CAMSAP3
chr19,7605305.0,CAMSAP3
chr1,6825199.0,CAMTA1
chr1,7467837.0,CAMTA1
chr1,6785889.0,CAMTA1-DT
chr1,6785909.0,CAMTA1-DT
chr17,4978578.0,CAMTA2
chr17,4979696.0,CAMTA2
chr12,67297472.0,CAND1
chr12,67304701.0,CAND1
chr3,12817047.0,CAND2
chr3,12816779.0,CAND2
chr17,78997022.0,CANT1
chr17,78995186.0,CANT1
chr5,179716140.0,CANX
chr5,179716227.0,CANX
chr1,40067689.0,CAP1
chr1,40067681.0,CAP1
chr6,17426612.0,CAP2
chr6,17513922.0,CAP2
chr2,85399241.0,CAPG
chr2,85398129.0,CAPG
chr11,65188687.0,CAPN1
chr11,65183156.0,CAPN1
chr2,240590849.0,CAPN10
chr2,240595185.0,CAPN10
chr2,240587186.0,CAPN10-DT
chr2,240586594.0,CAPN10-DT
chr6,44180033.0,CAPN11
chr6,44176630.0,CAPN11
chr19,38737605.0,CAPN12
chr19,38737359.0,CAPN12
chr2,30764276.0,CAPN13
chr2,30764251.0,CAPN13
chr2,31200547.0,CAPN14
chr2,31180967.0,CAPN14
chr16,549423.0,CAPN15
chr16,549747.0,CAPN15
chr1,223747053.0,CAPN2
chr1,223759277.0,CAPN2
chr15,42399593.0,CAPN3
chr15,42388962.0,CAPN3
chr11,77118297.0,CAPN5
chr11,77085012.0,CAPN5
chrX,111246688.0,CAPN6
chrX,111248974.0,CAPN6
chr3,15247446.0,CAPN7
chr3,15235072.0,CAPN7
chr1,223628728.0,CAPN8
chr1,223627127.0,CAPN8
chr1,230759613.0,CAPN9
chr1,230779058.0,CAPN9
chr19,36145807.0,CAPNS1
chr19,36146245.0,CAPNS1
chr16,55566785.0,CAPNS2
chr16,55566955.0,CAPNS2
chr11,34076369.0,CAPRIN1
chr11,34052491.0,CAPRIN1
chr12,30724365.0,CAPRIN2
chr12,30729170.0,CAPRIN2
chr19,5915027.0,CAPS
chr19,5915025.0,CAPS
chr12,75291811.0,CAPS2
chr12,75285045.0,CAPS2
chr5,35904630.0,CAPSL
chr5,35909974.0,CAPSL
chr1,112654481.0,CAPZA1
chr1,112654668.0,CAPZA1
chr7,116904184.0,CAPZA2
chr7,116893024.0,CAPZA2
chr12,18739062.0,CAPZA3
chr12,18739063.0,CAPZA3
chr1,19356664.0,CAPZB
chr1,19385612.0,CAPZB
chr22,37508623.0,CARD10
chr22,37504686.0,CARD10
chr7,2923147.0,CARD11
chr7,2926775.0,CARD11
chr17,80182682.0,CARD14
chr17,80191474.0,CARD14
chr11,105044567.0,CARD16
chr11,105044626.0,CARD16
chr11,105100741.0,CARD17
chr11,105100748.0,CARD17
chr11,105139032.0,CARD18
chr11,105138823.0,CARD18
chr9,93107796.0,CARD19
chr9,93111897.0,CARD19
chr5,40841481.0,CARD6
chr5,40852834.0,CARD6
chr19,48230840.0,CARD8
chr19,48230878.0,CARD8
chr9,136371987.0,CARD9
chr9,136369807.0,CARD9
chr2,202971573.0,CARF
chr2,202982080.0,CARF
chr16,8855228.0,CARHSP1
chr16,8855302.0,CARHSP1
chr19,10916756.0,CARM1
chr19,10920515.0,CARM1
chr6,25581428.0,CARMIL1
chr6,25488577.0,CARMIL1
chr16,67651933.0,CARMIL2
chr16,67649948.0,CARMIL2
chr14,24062741.0,CARMIL3
chr14,24055267.0,CARMIL3
chr9,75016352.0,CARNMT1
chr9,74998658.0,CARNMT1
chr9,74952859.0,CARNMT1-AS1
chr9,74952770.0,CARNMT1-AS1
chr11,67420735.0,CARNS1
