Chromosome,Position,target
chr11,64488404.0,ENSG00000286816
chr11,64503115.0,ENSG00000232500
chr11,64532006.0,ENSG00000237363
chr11,64558888.0,SLC22A11
chr11,64563311.0,SLC22A11
chr11,64569077.0,SLC22A11
chr11,64579409.0,Intergenic region between SLC22A11 and SLC22A12
chr11,64592089.0,SLC22A12
chr11,64596301.0,SLC22A12
chr11,64601018.0,SLC22A12
chr11,64615086.0,NRXN2
chr11,64618331.0,NRXN2
chr11,64640523.0,NRXN2
chr11,64648477.0,NRXN2-AS1
chr11,64655119.0,NRXN2-AS1
chr11,64659579.0,NRXN2
chr11,64688439.0,ENSG00000289058
chr11,64690996.0,NRXN2
chr11,64718294.0,NRXN2
chr11,64724678.0,Intergenic region between NRXN2 and RASGRP2
chr11,64731438.0,RASGRP2
chr11,64738307.0,RASGRP2
chr11,64740945.0,RASGRP2
chr11,64743783.0,RASGRP2
chr11,64747891.0,PYGM
chr11,64750029.0,PYGM
chr11,64754236.0,PYGM
chr11,64756966.0,PYGM
chr11,64759317.0,PYGM
chr11,64763986.0,Intergenic region between PYGM and SF1
chr11,64766958.0,SF1
chr11,64771516.0,SF1
chr11,64776131.0,SF1
chr11,64779179.0,SF1-DT
chr11,64786912.0,MAP4K2
chr11,64792632.0,MAP4K2
chr11,64801217.0,MAP4K2
chr11,64803071.0,MAP4K2
chr11,64805445.0,MEN1
chr11,64805748.0,MEN1
chr11,64808902.0,MEN1
chr11,64810679.0,MEN1
chr11,64818420.0,Intergenic region between MEN1 and CDC42BPG
chr11,64824913.0,CDC42BPG
chr11,64828238.0,CDC42BPG
chr11,64835709.0,CDC42BPG
chr11,64843195.0,CDC42BPG
chr11,64850913.0,Intergenic region between CDC42BPG and EHD1
chr11,64855865.0,EHD1
chr11,64869220.0,EHD1
chr11,64881739.0,ENSG00000230835
chr11,64883595.0,EHD1
chr11,64885147.0,EHD1
chr11,64889928.0,MIR194-2HG
chr11,64891191.0,MIR192
chr11,64891377.0,MIR194-2
chr11,64891428.0,MIR194-2
chr11,64892436.0,MIR194-2HG
chr11,64898399.0,MIR6750
chr11,64899047.0,ATG2A
chr11,64900611.0,ATG2A
chr11,64902420.0,MIR6749
chr11,64908406.0,ATG2A
chr11,64912271.0,ATG2A
chr11,64915772.0,ATG2A
chr11,64917173.0,ATG2A
chr11,64922006.0,PPP2R5B
chr11,64922214.0,PPP2R5B
chr11,64929448.0,PPP2R5B
chr11,64932518.0,PPP2R5B
chr11,64932677.0,PPP2R5B
chr11,64934632.0,GPHA2
chr11,64935659.0,GPHA2
chr11,64937550.0,MAJIN
chr11,64938595.0,MAJIN
chr11,64956349.0,MAJIN
chr11,64964865.0,MAJIN
chr11,64988541.0,BATF2
chr11,64993291.0,BATF2
chr11,65001902.0,Intergenic region between BATF2 and ARL2
chr11,65014199.0,ARL2
chr11,65014210.0,ARL2-SNX15
chr11,65016422.0,ARL2
chr11,65016422.0,ARL2-SNX15
chr11,65018537.0,MIR6879
chr11,65020448.0,ARL2
chr11,65023169.0,ARL2-SNX15
chr11,65025952.0,EEF1A1P18
chr11,65027531.0,SNX15
chr11,65031248.0,ARL2-SNX15
chr11,65031248.0,SNX15
chr11,65038074.0,ARL2-SNX15
chr11,65038075.0,SNX15
chr11,65038519.0,ARL2-SNX15
chr11,65041179.0,SAC3D1
chr11,65043303.0,SAC3D1
chr11,65043813.0,SAC3D1
chr11,65045332.0,NAALADL1
chr11,65047014.0,NAALADL1
chr11,65053156.0,NAALADL1
chr11,65058251.0,NAALADL1
chr11,65068711.0,CDCA5
chr11,65072886.0,CDCA5
chr11,65081953.0,CDCA5
chr11,65083095.0,CDCA5
chr11,65085328.0,ZFPL1
chr11,65085712.0,TMEM262
chr11,65087718.0,ZFPL1
chr11,65087886.0,TMEM262
chr11,65089169.0,TMEM262
chr11,65092663.0,VPS51
chr11,65092843.0,VPS51
chr11,65102408.0,VPS51
chr11,65109079.0,VPS51
chr11,65110819.0,VPS51
chr11,65111204.0,ENSG00000254501
chr11,65111549.0,ENSG00000254501
chr11,65112583.0,TM7SF2
chr11,65114739.0,TM7SF2
chr11,65116159.0,TM7SF2
chr11,65116453.0,ZNHIT2
chr11,65116687.0,ZNHIT2
chr11,65117638.0,ZNHIT2
chr11,65118710.0,ENSG00000278952
chr11,65119172.0,Intergenic region between ZNHIT2 and FAU
chr11,65120699.0,FAU
chr11,65121607.0,FAU
chr11,65122770.0,MRPL49
chr11,65123141.0,SYVN1
chr11,65123342.0,MRPL49
chr11,65126013.0,MRPL49
chr11,65128102.0,SYVN1
chr11,65129946.0,MIR6751
chr11,65133412.0,SYVN1
chr11,65145831.0,HIGD1AP10
chr11,65147680.0,RNU2-23P
chr11,65151845.0,Intergenic region between SYVN1 and SPDYC
chr11,65160287.0,PDCL2P2
chr11,65170815.0,SPDYC
chr11,65172909.0,SPDYC
chr11,65175293.0,PGAM1P8
chr11,65177203.0,Intergenic region between SPDYC and LOC728975
chr11,65179719.0,CAPN1-AS1
chr11,65181263.0,CAPN1
chr11,65182559.0,CAPN1
chr11,65185560.0,CAPN1
chr11,65197206.0,CAPN1
chr11,65208865.0,CAPN1
chr11,65228298.0,SLC22A20P
chr11,65234034.0,SLC22A20P
chr11,65261371.0,ENSG00000287821
chr11,65262128.0,POLA2
chr11,65262135.0,ENSG00000285816
chr11,65270551.0,ENSG00000285816
chr11,65270551.0,POLA2
chr11,65286467.0,ENSG00000285816
chr11,65286467.0,POLA2
chr11,65300068.0,POLA2
chr11,65307549.0,ENSG00000285816
chr11,65310040.0,ENSG00000287917
chr11,65317893.0,CDC42EP2
chr11,65321797.0,CDC42EP2
chr11,65323860.0,ENSG00000285816
chr11,65331081.0,Intergenic region between CDC42EP2 and DPF2
chr11,65337413.0,DPF2
chr11,65342397.0,DPF2
chr11,65345046.0,DPF2
chr11,65350310.0,DPF2
chr11,65351278.0,DPF2
chr11,65353806.0,ENSG00000289231
chr11,65355473.0,TIGD3
chr11,65357137.0,TIGD3
chr11,65366582.0,Intergenic region between TIGD3 and SLC25A45
chr11,65371368.0,ENSG00000255478
chr11,65375847.0,SLC25A45
chr11,65378210.0,SLC25A45
chr11,65381784.0,SLC25A45
chr11,65384664.0,Intergenic region between SLC25A45 and FRMD8
chr11,65388041.0,FRMD8
chr11,65391895.0,FRMD8
chr11,65397035.0,FRMD8
chr11,65400274.0,FRMD8
chr11,65407165.0,FRMD8
chr11,65421655.0,ENSG00000290057
chr11,65423332.0,ENSG00000278144
chr11,65423689.0,ENSG00000278050
chr11,65424038.0,ENSG00000277599
chr11,65428032.0,NEAT1
chr11,65434156.0,NEAT1
chr11,65444507.0,MIR612
chr11,65445569.0,ENSG00000275948
chr11,65455258.0,ENSG00000291174
chr11,65455424.0,FAUP4
chr11,65460994.0,ENSG00000291174
chr11,65471869.0,ENSG00000289259
chr11,65477043.0,ENSG00000289883
chr11,65487977.0,LINC02736
chr11,65488389.0,ENSG00000286756
chr11,65490619.0,Intergenic region between LOC101927789 and SCYL1
chr11,65492977.0,ENSG00000290061
chr11,65498312.0,ENSG00000270117
chr11,65502856.0,MALAT1
chr11,65502960.0,ENSG00000278217
chr11,65503371.0,TALAM1
chr11,65506144.0,ENSG00000274072
chr11,65514662.0,SNRPGP19
chr11,65525523.0,SCYL1
chr11,65528968.0,SCYL1
chr11,65535161.0,SCYL1
chr11,65539795.0,LTBP3
chr11,65543265.0,LTBP3
chr11,65550189.0,LTBP3
chr11,65553142.0,LTBP3
chr11,65556617.0,LTBP3
chr11,65561545.0,ENSG00000279093
chr11,65562394.0,Intergenic region between LTBP3 and ZNRD2-AS1
chr11,65569469.0,ZNRD2-DT
chr11,65570471.0,ZNRD2
chr11,65572212.0,ZNRD2
chr11,65572633.0,FAM89B
chr11,65573720.0,ZNRD2
chr11,65573848.0,FAM89B
chr11,65574787.0,ENSG00000290026
chr11,65574909.0,ENSG00000290026
chr11,65575618.0,ENSG00000289339
chr11,65576182.0,EHBP1L1
chr11,65578253.0,EHBP1L1
chr11,65581043.0,EHBP1L1
chr11,65587680.0,EHBP1L1
chr11,65588220.0,EHBP1L1
chr11,65593283.0,KCNK7
chr11,65594648.0,KCNK7
chr11,65595736.0,KCNK7
chr11,65601492.0,MAP3K11
chr11,65602631.0,MAP3K11
chr11,65610540.0,MAP3K11
chr11,65614227.0,MAP3K11
chr11,65615027.0,MAP3K11
chr11,65616378.0,PCNX3
chr11,65617806.0,PCNX3
chr11,65619228.0,PCNX3
chr11,65623407.0,PCNX3
chr11,65632214.0,PCNX3
chr11,65634257.0,PCNX3
chr11,65636339.0,MIR4690
chr11,65639812.0,SIPA1
chr11,65643751.0,SIPA1
chr11,65647971.0,SIPA1
chr11,65649222.0,MIR4489
chr11,65650375.0,SIPA1
chr11,65654662.0,RELA
chr11,65658776.0,RELA
chr11,65662568.0,RELA
chr11,65667352.0,RELA-DT
chr11,65687225.0,Intergenic region between RELA and KAT5
chr11,65695694.0,RN7SL309P
chr11,65712200.0,KAT5
chr11,65712919.0,KAT5
chr11,65714101.0,KAT5
chr11,65714351.0,RNASEH2C
chr11,65717151.0,KAT5
chr11,65717250.0,KAT5
chr11,65717250.0,RNASEH2C
chr11,65720737.0,RNASEH2C
chr11,65727576.0,KRT8P26
chr11,65749597.0,ENSG00000255557
chr11,65758656.0,ENSG00000255557
chr11,65776217.0,AP5B1
chr11,65779842.0,AP5B1
chr11,65780715.0,AP5B1
chr11,65783953.0,Intergenic region between AP5B1 and OVOL1
chr11,65787257.0,OVOL1
chr11,65789959.0,OVOL1-AS1
chr11,65790793.0,OVOL1
chr11,65796243.0,OVOL1
chr11,65796582.0,ENSG00000255404
chr11,65822382.0,Intergenic region between OVOL1 and SNX32
chr11,65836256.0,CFL1
chr11,65841662.0,SNX32
chr11,65853261.0,CFL1
chr11,65853261.0,SNX32
chr11,65856526.0,SNX32
chr11,65859091.0,CFL1
chr11,65859192.0,CFL1
chr11,65859677.0,MUS81
chr11,65863495.0,MUS81
chr11,65866091.0,MUS81
chr11,65867918.0,EFEMP2
chr11,65868873.0,EFEMP2
chr11,65872922.0,EFEMP2
chr11,65876841.0,Intergenic region between EFEMP2 and CTSW
chr11,65880619.0,CTSW
chr11,65883198.0,CTSW
chr11,65884148.0,FIBP
chr11,65884689.0,FIBP
chr11,65887210.0,FIBP
chr11,65888455.0,FIBP
chr11,65889601.0,Intergenic region between FIBP and CCDC85B
chr11,65890747.0,CCDC85B
chr11,65891375.0,CCDC85B
chr11,65892584.0,FOSL1
chr11,65893051.0,FOSL1
chr11,65895546.0,FOSL1
chr11,65898790.0,FOSL1
chr11,65907493.0,Intergenic region between FOSL1 and C11orf68
chr11,65917394.0,C11orf68
chr11,65918623.0,C11orf68
chr11,65919390.0,DRAP1
chr11,65919934.0,DRAP1
chr11,65921231.0,DRAP1
chr11,65933335.0,Intergenic region between DRAP1 and TSGA10IP
chr11,65945625.0,TSGA10IP
chr11,65946526.0,TSGA10IP
chr11,65954026.0,TSGA10IP
chr11,65954940.0,TSGA10IP
chr11,65961760.0,SART1
chr11,65964053.0,SART1
chr11,65971430.0,SART1
chr11,65978409.0,SART1
chr11,65984004.0,ENSG00000254867
chr11,65988402.0,Intergenic region between SART1 and EIF1AD
chr11,65998334.0,EIF1AD
chr11,66001279.0,EIF1AD
chr11,66002049.0,EIF1AD
chr11,66002971.0,BANF1
chr11,66003945.0,BANF1
chr11,66007918.0,Intergenic region between BANF1 and CST6
chr11,66012051.0,CST6
chr11,66013429.0,CST6
chr11,66017139.0,CATSPER1
chr11,66018838.0,CATSPER1
chr11,66023123.0,CATSPER1
chr11,66026311.0,CATSPER1
chr11,66034733.0,Intergenic region between CATSPER1 and GAL3ST3
chr11,66042044.0,GAL3ST3
chr11,66043310.0,ENSG00000286459
chr11,66043957.0,ENSG00000286459
chr11,66044426.0,GAL3ST3
chr11,66047240.0,GAL3ST3
chr11,66048785.0,GAL3ST3
chr11,66051490.0,SF3B2
chr11,66053874.0,SF3B2
chr11,66057048.0,SF3B2
chr11,66064589.0,SF3B2
chr11,66065265.0,SF3B2
chr11,66068447.0,ENSG00000255038
chr11,66070465.0,PACS1
chr11,66150871.0,PACS1
chr11,66237836.0,PACS1
chr11,66244805.0,ENSG00000255320
chr11,66251155.0,ENSG00000255320
chr11,66257987.0,KLC2
chr11,66260700.0,ENSG00000254461
chr11,66260762.0,ENSG00000254461
chr11,66260762.0,KLC2
chr11,66265221.0,KLC2-AS1
chr11,66265765.0,KLC2
chr11,66267770.0,KLC2
chr11,66267881.0,KLC2-AS2
chr11,66270229.0,RAB1B
chr11,66270850.0,ENSG00000245156
chr11,66274016.0,ENSG00000245156
chr11,66274016.0,RAB1B
chr11,66276715.0,RAB1B
chr11,66277135.0,ENSG00000254452
chr11,66277203.0,ENSG00000245156
chr11,66278321.0,CNIH2
chr11,66278506.0,ENSG00000245156
chr11,66280871.0,CNIH2
chr11,66284278.0,CNIH2
chr11,66284324.0,CNIH2
chr11,66284986.0,YIF1A
chr11,66286762.0,YIF1A
chr11,66289060.0,YIF1A
chr11,66290493.0,Intergenic region between YIF1A and TMEM151A
chr11,66291952.0,TMEM151A
chr11,66293273.0,TMEM151A
chr11,66295922.0,TMEM151A
chr11,66305081.0,Intergenic region between TMEM151A and CD248
chr11,66312633.0,ENSG00000289560
chr11,66313917.0,ENSG00000254458
chr11,66314738.0,CD248
chr11,66316973.0,CD248
chr11,66318069.0,ENSG00000254458
chr11,66325259.0,Intergenic region between CD248 and RIN1
chr11,66331928.0,RIN1
chr11,66335797.0,RIN1
chr11,66337314.0,ENSG00000254756
chr11,66337475.0,BRMS1
chr11,66338764.0,BRMS1
chr11,66343354.0,BRMS1
chr11,66344200.0,BRMS1
chr11,66346095.0,B4GAT1
chr11,66347290.0,B4GAT1
chr11,66356376.0,B4GAT1-DT
chr11,66357371.0,B4GAT1-DT
chr11,66365155.0,SLC29A2
chr11,66368429.0,SLC29A2
chr11,66370164.0,SLC29A2
chr11,66371762.0,SLC29A2
chr11,66374286.0,Metazoa_SRP
chr11,66389888.0,BRD9P1
chr11,66393530.0,RNU1-84P
chr11,66397108.0,Intergenic region between SLC29A2 and NPAS4
chr11,66413192.0,ENSG00000254510
chr11,66421970.0,NPAS4
chr11,66424962.0,NPAS4
chr11,66430187.0,Intergenic region between NPAS4 and MRPL11
chr11,66432832.0,ENSG00000201733
chr11,66436116.0,MRPL11
chr11,66452063.0,MRPL11
chr11,66454407.0,ENSG00000254596
chr11,66454880.0,MRPL11
chr11,66469349.0,PELI3
chr11,66472879.0,PELI3
chr11,66475595.0,PELI3
chr11,66477074.0,DPP3-DT
chr11,66477146.0,DPP3-DT
chr11,66480225.0,DPP3
chr11,66484203.0,DPP3
chr11,66489670.0,DPP3
chr11,66498081.0,DPP3
chr11,66507137.0,DPP3
chr11,66507647.0,DPP3
chr11,66509877.0,ENSG00000256349
chr11,66510641.0,BBS1
chr11,66512605.0,BBS1
chr11,66512605.0,ENSG00000256349
chr11,66514419.0,ENSG00000286688
chr11,66515207.0,BBS1
chr11,66515207.0,ENSG00000256349
chr11,66515207.0,ENSG00000286688
chr11,66517800.0,ENSG00000286688
chr11,66522656.0,BBS1
chr11,66522656.0,ENSG00000256349
chr11,66525034.0,ZDHHC24
chr11,66531748.0,ENSG00000256349
chr11,66531748.0,BBS1
chr11,66536798.0,ZDHHC24
chr11,66545051.0,ZDHHC24
chr11,66550038.0,ACTN3
chr11,66551302.0,ACTN3
chr11,66558092.0,ACTN3
chr11,66559420.0,ENSG00000250105
chr11,66560337.0,ENSG00000250105
chr11,66561156.0,ACTN3
chr11,66562678.0,ACTN3
chr11,66563071.0,ACTN3
chr11,66563791.0,CTSF
chr11,66566662.0,CTSF
chr11,66568623.0,CTSF
chr11,66580087.0,Intergenic region between CTSF and CCDC87
chr11,66590991.0,CCDC87
chr11,66592609.0,CCDC87
chr11,66595665.0,CCS
chr11,66596163.0,CCS
chr11,66602468.0,CCS
chr11,66605676.0,CCS
chr11,66611090.0,Intergenic region between CCS and RBM14
chr11,66615026.0,RNU4-39P
chr11,66616735.0,RBM14
chr11,66616735.0,RBM14-RBM4
chr11,66620571.0,RBM14
chr11,66620571.0,RBM14-RBM4
chr11,66627243.0,RBM14
chr11,66634037.0,RBM14-RBM4
chr11,66641094.0,RBM4
chr11,66645267.0,RBM14-RBM4
chr11,66654972.0,RBM4
chr11,66665437.0,RBM4B
chr11,66667126.0,RBM4
chr11,66667346.0,RBM4
chr11,66667346.0,RBM4B
chr11,66673039.0,RBM4B
chr11,66677366.0,RBM4B
chr11,66684144.0,SPTBN2
chr11,66686970.0,SPTBN2
chr11,66696553.0,SPTBN2
chr11,66704701.0,SPTBN2
chr11,66712864.0,RN7SL12P
chr11,66726195.0,SPTBN2
chr11,66761947.0,C11orf80
chr11,66761986.0,C1QBPP2
chr11,66771456.0,FTLP6
chr11,66780312.0,C11orf80
chr11,66818940.0,C11orf80
chr11,66825029.0,C11orf80
chr11,66833375.0,C11orf80
chr11,66840956.0,C11orf80
chr11,66841650.0,C11orf80
chr11,66843868.0,RCE1
chr11,66846268.0,RCE1
chr11,66847808.0,Intergenic region between RCE1 and PC
chr11,66849024.0,PC
chr11,66850407.0,PC
chr11,66854903.0,PC
chr11,66857635.0,LRFN4
chr11,66860086.0,LRFN4
chr11,66865289.0,PC
chr11,66871512.0,PC
chr11,66915265.0,PC
chr11,66919792.0,RNU7-23P
chr11,66923808.0,PC
chr11,66934469.0,MIR3163
chr11,66975374.0,C11orf86
chr11,66976618.0,C11orf86
chr11,67008101.0,SYT12
chr11,67023376.0,SYT12
chr11,67041868.0,SYT12
chr11,67044760.0,SYT12
chr11,67045675.0,MIR6860
chr11,67048333.0,SYT12
chr11,67055859.0,Intergenic region between SYT12 and RHOD
chr11,67061381.0,RHOD
chr11,67068662.0,RHOD
chr11,67071282.0,RHOD
chr11,67094460.0,Intergenic region between RHOD and LOC107984341
chr11,67167627.0,KDM2A
chr11,67196367.0,ENSG00000179038
chr11,67230602.0,KDM2A
chr11,67247787.0,KDM2A
chr11,67254208.0,KDM2A
chr11,67256940.0,ENSG00000287934
chr11,67258547.0,ENSG00000287934
chr11,67266616.0,GRK2
chr11,67272024.0,GRK2
chr11,67279391.0,GRK2
chr11,67284247.0,GRK2
chr11,67286166.0,GRK2
chr11,67289847.0,ANKRD13D
chr11,67294975.0,ANKRD13D
chr11,67300276.0,ANKRD13D
chr11,67302006.0,ANKRD13D
chr11,67302836.0,Intergenic region between ANKRD13D and SSH3
chr11,67303810.0,SSH3
chr11,67307185.0,SSH3
chr11,67311372.0,SSH3
chr11,67316984.0,ENSG00000287851
chr11,67331431.0,RAD9A
chr11,67335297.0,RAD9A
chr11,67351748.0,POLD4
chr11,67352148.0,ENSG00000256514
chr11,67353988.0,ENSG00000274251
chr11,67355166.0,POLD4
chr11,67359394.0,ENSG00000256514
chr11,67359394.0,RAD9A
chr11,67362560.0,RN7SKP239
chr11,67364797.0,CLCF1
chr11,67366555.0,CLCF1
chr11,67366555.0,ENSG00000256514
chr11,67366555.0,RAD9A
chr11,67370576.0,ENSG00000256514
chr11,67370872.0,CLCF1
chr11,67374673.0,ENSG00000275484
chr11,67379868.0,RAD9A
chr11,67393997.0,RAD9A
chr11,67395260.0,RNU6-1238P
chr11,67397175.0,RAD9A
chr11,67397756.0,RAD9A
chr11,67398876.0,PPP1CA
chr11,67400201.0,PPP1CA
chr11,67403396.0,PPP1CA
chr11,67404774.0,TBC1D10C
chr11,67408539.0,TBC1D10C
chr11,67413113.0,PPP1CA
chr11,67417102.0,CARNS1
chr11,67419986.0,CARNS1
chr11,67419986.0,PPP1CA
chr11,67421088.0,PPP1CA
chr11,67422221.0,CARNS1
chr11,67424528.0,CARNS1
chr11,67426305.0,Intergenic region between CARNS1 and RPS6KB2
chr11,67428810.0,RPS6KB2
chr11,67430341.0,RPS6KB2
chr11,67431443.0,RPS6KB2-AS1
chr11,67432331.0,RPS6KB2
chr11,67432331.0,RPS6KB2-AS1
chr11,67433878.0,RPS6KB2
chr11,67433878.0,RPS6KB2-AS1
chr11,67435007.0,RPS6KB2-AS1
chr11,67435008.0,RPS6KB2
chr11,67435173.0,RPS6KB2
chr11,67435620.0,PTPRCAP
chr11,67435620.0,CORO1B
chr11,67436845.0,PTPRCAP
chr11,67438124.0,CORO1B
chr11,67440785.0,CORO1B
chr11,67442946.0,CORO1B
chr11,67446689.0,Intergenic region between CORO1B and GPR152
chr11,67451303.0,GPR152
chr11,67452003.0,GPR152
chr11,67452552.0,CABP4
chr11,67452719.0,GPR152
chr11,67454462.0,CABP4
chr11,67457358.0,CABP4
chr11,67460072.0,CABP4
chr11,67462869.0,TMEM134
chr11,67464527.0,TMEM134
chr11,67469169.0,TMEM134
chr11,67478105.0,AIP
chr11,67488796.0,AIP
chr11,67490279.0,MIR6752
chr11,67490994.0,AIP
chr11,67494377.0,PITPNM1
chr11,67494843.0,PITPNM1
chr11,67498934.0,PITPNM1
chr11,67500982.0,PITPNM1
chr11,67503076.0,PITPNM1
chr11,67505199.0,PITPNM1
chr11,67505539.0,PITPNM1
chr11,67506719.0,CDK2AP2
chr11,67508048.0,CDK2AP2
chr11,67508956.0,ENSG00000289343
chr11,67513748.0,Intergenic region between CDK2AP2 and CABP2
chr11,67519480.0,CABP2
chr11,67520599.0,CABP2
chr11,67521839.0,CABP2
chr11,67523530.0,CABP2
chr11,67539741.0,ENSG00000283257
chr11,67553341.0,Intergenic region between CABP2 and GSTP1
chr11,67583940.0,GSTP1
chr11,67584670.0,GSTP1
chr11,67585937.0,GSTP1
chr11,67596094.0,Intergenic region between GSTP1 and C11orf72
chr11,67604792.0,NDUFV1-DT
chr11,67606081.0,ENSG00000255119
chr11,67606311.0,NDUFV1
chr11,67607777.0,NDUFV1
chr11,67609827.0,NDUFV1
chr11,67612344.0,NDUFV1
chr11,67614453.0,DOC2GP
chr11,67620234.0,Intergenic region between NDUFV1 and NUDT8
chr11,67628136.0,NUDT8
chr11,67629093.0,NUDT8
chr11,67629871.0,NUDT8
chr11,67631373.0,TBX10
chr11,67632122.0,TBX10
chr11,67633605.0,TBX10
chr11,67637499.0,TBX10
chr11,67640036.0,Intergenic region between TBX10 and ACY3
chr11,67643696.0,ACY3
chr11,67645984.0,ACY3
chr11,67648789.0,ACY3
chr11,67652489.0,ENSG00000227834
chr11,67656190.0,Intergenic region between ACY3 and ALDH3B2
chr11,67663843.0,ALDH3B2
chr11,67674077.0,ALDH3B2
chr11,67682914.0,RPL37P2
chr11,67713853.0,UNC93B5
chr11,67722968.0,OR7E145P
chr11,67736083.0,OR7E11P
chr11,67744483.0,ENSG00000254883
chr11,67753005.0,EVA1CP4
chr11,67759914.0,ENSG00000254447
chr11,67788803.0,ALG1L8P
chr11,67798491.0,FAM86C2P
chr11,67799254.0,FAM86C2P
chr11,67831792.0,ENPP7P7
chr11,67840995.0,ENSG00000254792
chr11,67842961.0,ENPP7P7
chr11,67895683.0,RNU6-46P
chr11,67896413.0,LINC02754
chr11,67926040.0,RPS3AP40
chr11,67935741.0,ENSG00000254850
chr11,67945182.0,ENSG00000290995
chr11,67955585.0,ENSG00000254610
chr11,67966049.0,VPS51P17
chr11,67974764.0,OR7E1P
chr11,67993876.0,UNC93B1
chr11,67997191.0,UNC93B1
chr11,67998639.0,UNC93B1
chr11,68001343.0,UNC93B1
chr11,68004060.0,UNC93B1
chr11,68012353.0,ALDH3B1
chr11,68015072.0,ALDH3B1
chr11,68022169.0,ALDH3B1
chr11,68025245.0,ALDH3B1
chr11,68026296.0,ENSG00000255306
chr11,68028533.0,ALDH3B1
chr11,68029122.0,ENSG00000255306
chr11,68030345.0,ENSG00000255306
chr11,68031761.0,NDUFS8
chr11,68032885.0,MIR7113
chr11,68032919.0,MIR7113
chr11,68033938.0,MIR4691
chr11,68034600.0,NDUFS8
chr11,68036486.0,NDUFS8
chr11,68038596.0,ENSG00000289908
chr11,68040649.0,TCIRG1
chr11,68041997.0,TCIRG1
chr11,68044875.0,MIR6753
chr11,68046265.0,TCIRG1
chr11,68048788.0,TCIRG1
chr11,68050525.0,TCIRG1
chr11,68052250.0,ENSG00000255031
chr11,68062481.0,CHKA
chr11,68063833.0,CHKA
chr11,68097829.0,CHKA
chr11,68121283.0,CHKA
chr11,68126070.0,CHKA-DT
chr11,68139971.0,Intergenic region between CHKA and KMT5B
chr11,68156840.0,KMT5B
chr11,68165339.0,KMT5B
chr11,68192745.0,KMT5B
chr11,68216670.0,Intergenic region between KMT5B and C11orf24
chr11,68261519.0,C11orf24
chr11,68267308.0,C11orf24
chr11,68278491.0,ENSG00000286369
chr11,68334663.0,LRP5
chr11,68359651.0,LRP5
chr11,68408419.0,LRP5
chr11,68429688.0,LRP5
chr11,68488724.0,NDUFA3P2
chr11,68492122.0,PPP6R3
chr11,68517436.0,PPP6R3
chr11,68575082.0,PPP6R3
chr11,68586101.0,PPP6R3
chr11,68598278.0,PPP6R3
chr11,68607855.0,PPP6R3
chr11,68614804.0,ENSG00000260808
chr11,68642665.0,Intergenic region between PPP6R3 and GAL
chr11,68684365.0,GAL
chr11,68686814.0,GAL
chr11,68689607.0,GAL
chr11,68713400.0,TESMIN
chr11,68723100.0,TESMIN
chr11,68741931.0,TESMIN
chr11,68747760.0,TESMIN
chr11,68751029.0,TESMIN
chr11,68773703.0,CPT1A
chr11,68775743.0,CPT1A
chr11,68798067.0,CPT1A
chr11,68803389.0,CPT1A
chr11,68826015.0,CPT1A
chr11,68852085.0,Intergenic region between CPT1A and MRPL21
chr11,68872602.0,LINC02701
chr11,68893912.0,MRPL21
chr11,68900244.0,MRPL21
chr11,68902430.0,MRPL21
chr11,68906034.0,IGHMBP2
chr11,68913025.0,IGHMBP2
chr11,68925873.0,IGHMBP2
chr11,68935084.0,IGHMBP2
chr11,68938434.0,IGHMBP2
chr11,68942177.0,ENSG00000255741
chr11,68958283.0,Intergenic region between IGHMBP2 and MRGPRD
chr11,68980160.0,MRGPRD
chr11,68980963.0,MRGPRD
chr11,68993188.0,Intergenic region between MRGPRD and MRGPRF
chr11,69001406.0,ENSG00000261625
chr11,69004746.0,ENSG00000261276
chr11,69004916.0,MRGPRF
chr11,69009638.0,MRGPRF
chr11,69015364.0,MRGPRF-AS1
chr11,69030389.0,Intergenic region between MRGPRF and TPCN2
chr11,69051839.0,TPCN2
chr11,69056441.0,TPCN2
chr11,69060276.0,TPCN2
chr11,69083216.0,MIR3164
chr11,69099612.0,TPCN2
chr11,69106293.0,ENSG00000260895
chr11,69110407.0,ENSG00000287725
chr11,69115410.0,ENSG00000287725
chr11,69152566.0,ENSG00000261070
chr11,69156691.0,SMIM38
chr11,69160203.0,ENSG00000287725
chr11,69160203.0,SMIM38
chr11,69164765.0,ENSG00000261070
chr11,69226806.0,Intergenic region between SMIM38 and MYEOV
chr11,69294898.0,MYEOV
chr11,69303609.0,IFITM9P
chr11,69318902.0,MYEOV
chr11,69335892.0,ENSG00000260877
chr11,69361800.0,ENSG00000260877
chr11,69415569.0,LINC02956
chr11,69426578.0,LINC02953
chr11,69428615.0,LINC02953
chr11,69441553.0,LINC02952
chr11,69468651.0,ENSG00000261347
chr11,69478555.0,LINC02747
chr11,69488306.0,LINC01488
chr11,69534527.0,Intergenic region between LOC102724265 and CCND1
chr11,69641300.0,CCND1
chr11,69642245.0,CCND1
chr11,69646021.0,CCND1
chr11,69651267.0,CCND1
chr11,69659913.0,LTO1
chr11,69662420.0,LTO1
chr11,69672556.0,LTO1
chr11,69674247.0,LTO1
chr11,69675307.0,LTO1
chr11,69687326.0,Intergenic region between LTO1 and FGF19
chr11,69698845.0,FGF19
chr11,69701425.0,FGF19
chr11,69703649.0,FGF19
chr11,69737657.0,DNAJB6P5
